rna_id	model_tool	structure_file	confidence	energy	source_version	fetch_date
ENST00000526932_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000526932_9606.dbn		-35.80	ViennaRNA:2.7.2	2026-04-12
ENST00000527105_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000527105_9606.dbn		-30.10	ViennaRNA:2.7.2	2026-04-12
ENST00000527736_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000527736_9606.dbn		-63.70	ViennaRNA:2.7.2	2026-04-12
ENST00000528433_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000528433_9606.dbn		-54.90	ViennaRNA:2.7.2	2026-04-12
ENST00000528547_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000528547_9606.dbn		-48.80	ViennaRNA:2.7.2	2026-04-12
ENST00000530242_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000530242_9606.dbn		-31.10	ViennaRNA:2.7.2	2026-04-12
ENST00000530488_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000530488_9606.dbn		-35.50	ViennaRNA:2.7.2	2026-04-12
ENST00000530787_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000530787_9606.dbn		-37.90	ViennaRNA:2.7.2	2026-04-12
ENST00000530843_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000530843_9606.dbn		-45.90	ViennaRNA:2.7.2	2026-04-12
ENST00000530888_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000530888_9606.dbn		-69.20	ViennaRNA:2.7.2	2026-04-12
ENST00000530922_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000530922_9606.dbn		-67.40	ViennaRNA:2.7.2	2026-04-12
ENST00000531106_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000531106_9606.dbn		-58.00	ViennaRNA:2.7.2	2026-04-12
ENST00000533921_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000533921_9606.dbn		-45.80	ViennaRNA:2.7.2	2026-04-12
ENST00000534063_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000534063_9606.dbn		-35.00	ViennaRNA:2.7.2	2026-04-12
ENST00000534566_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000534566_9606.dbn		-59.30	ViennaRNA:2.7.2	2026-04-12
ENST00000534605_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000534605_9606.dbn		-39.60	ViennaRNA:2.7.2	2026-04-12
ENST00000535721_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000535721_9606.dbn		-58.30	ViennaRNA:2.7.2	2026-04-12
ENST00000539443_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000539443_9606.dbn		-37.10	ViennaRNA:2.7.2	2026-04-12
ENST00000539671_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000539671_9606.dbn		-58.10	ViennaRNA:2.7.2	2026-04-12
ENST00000540183_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000540183_9606.dbn		-56.60	ViennaRNA:2.7.2	2026-04-12
ENST00000540473_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000540473_9606.dbn		-43.60	ViennaRNA:2.7.2	2026-04-12
ENST00000540548_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000540548_9606.dbn		-77.70	ViennaRNA:2.7.2	2026-04-12
ENST00000541938_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000541938_9606.dbn		-72.20	ViennaRNA:2.7.2	2026-04-12
ENST00000541945_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000541945_9606.dbn		-30.90	ViennaRNA:2.7.2	2026-04-12
ENST00000542021_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000542021_9606.dbn		-41.00	ViennaRNA:2.7.2	2026-04-12
ENST00000543019_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000543019_9606.dbn		-45.00	ViennaRNA:2.7.2	2026-04-12
ENST00000544501_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000544501_9606.dbn		-45.30	ViennaRNA:2.7.2	2026-04-12
ENST00000545034_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000545034_9606.dbn		-46.80	ViennaRNA:2.7.2	2026-04-12
ENST00000547200_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000547200_9606.dbn		-43.80	ViennaRNA:2.7.2	2026-04-12
ENST00000547299_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000547299_9606.dbn		-51.30	ViennaRNA:2.7.2	2026-04-12
ENST00000547463_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000547463_9606.dbn		-45.20	ViennaRNA:2.7.2	2026-04-12
ENST00000548565_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000548565_9606.dbn		-47.30	ViennaRNA:2.7.2	2026-04-12
ENST00000548686_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000548686_9606.dbn		-24.80	ViennaRNA:2.7.2	2026-04-12
ENST00000551658_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000551658_9606.dbn		-40.60	ViennaRNA:2.7.2	2026-04-12
ENST00000551725_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000551725_9606.dbn		-71.50	ViennaRNA:2.7.2	2026-04-12
ENST00000553143_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000553143_9606.dbn		-48.60	ViennaRNA:2.7.2	2026-04-12
ENST00000553744_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000553744_9606.dbn		-72.60	ViennaRNA:2.7.2	2026-04-12
ENST00000554132_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000554132_9606.dbn		-40.30	ViennaRNA:2.7.2	2026-04-12
ENST00000555828_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000555828_9606.dbn		-24.50	ViennaRNA:2.7.2	2026-04-12
ENST00000556267_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000556267_9606.dbn		-69.10	ViennaRNA:2.7.2	2026-04-12
ENST00000556527_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000556527_9606.dbn		-60.30	ViennaRNA:2.7.2	2026-04-12
ENST00000556774_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000556774_9606.dbn		-46.90	ViennaRNA:2.7.2	2026-04-12
ENST00000557697_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000557697_9606.dbn		-35.30	ViennaRNA:2.7.2	2026-04-12
ENST00000557931_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000557931_9606.dbn		-39.00	ViennaRNA:2.7.2	2026-04-12
ENST00000558596_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000558596_9606.dbn		-36.10	ViennaRNA:2.7.2	2026-04-12
ENST00000558992_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000558992_9606.dbn		-50.30	ViennaRNA:2.7.2	2026-04-12
ENST00000559339_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000559339_9606.dbn		-28.80	ViennaRNA:2.7.2	2026-04-12
ENST00000559384_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000559384_9606.dbn		-35.90	ViennaRNA:2.7.2	2026-04-12
ENST00000559547_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000559547_9606.dbn		-17.00	ViennaRNA:2.7.2	2026-04-12
ENST00000559656_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000559656_9606.dbn		-41.40	ViennaRNA:2.7.2	2026-04-12
ENST00000559832_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000559832_9606.dbn		-56.90	ViennaRNA:2.7.2	2026-04-12
ENST00000560095_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000560095_9606.dbn		-39.80	ViennaRNA:2.7.2	2026-04-12
ENST00000561105_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000561105_9606.dbn		-36.10	ViennaRNA:2.7.2	2026-04-12
ENST00000561195_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000561195_9606.dbn		-42.60	ViennaRNA:2.7.2	2026-04-12
ENST00000561783_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000561783_9606.dbn		-69.40	ViennaRNA:2.7.2	2026-04-12
ENST00000562187_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000562187_9606.dbn		-37.70	ViennaRNA:2.7.2	2026-04-12
ENST00000562585_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000562585_9606.dbn		-60.90	ViennaRNA:2.7.2	2026-04-12
ENST00000562793_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000562793_9606.dbn		-30.20	ViennaRNA:2.7.2	2026-04-12
ENST00000563026_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000563026_9606.dbn		-28.70	ViennaRNA:2.7.2	2026-04-12
ENST00000563194_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000563194_9606.dbn		-51.40	ViennaRNA:2.7.2	2026-04-12
ENST00000564112_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000564112_9606.dbn		-46.70	ViennaRNA:2.7.2	2026-04-12
ENST00000564289_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000564289_9606.dbn		-81.80	ViennaRNA:2.7.2	2026-04-12
ENST00000564446_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000564446_9606.dbn		-83.70	ViennaRNA:2.7.2	2026-04-12
ENST00000564940_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000564940_9606.dbn		-58.90	ViennaRNA:2.7.2	2026-04-12
ENST00000565068_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000565068_9606.dbn		-68.20	ViennaRNA:2.7.2	2026-04-12
ENST00000565452_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000565452_9606.dbn		-73.00	ViennaRNA:2.7.2	2026-04-12
ENST00000565533_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000565533_9606.dbn		-31.10	ViennaRNA:2.7.2	2026-04-12
ENST00000567601_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000567601_9606.dbn		-31.70	ViennaRNA:2.7.2	2026-04-12
ENST00000568203_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000568203_9606.dbn		-31.70	ViennaRNA:2.7.2	2026-04-12
ENST00000568933_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000568933_9606.dbn		-80.60	ViennaRNA:2.7.2	2026-04-12
ENST00000570758_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000570758_9606.dbn		-32.50	ViennaRNA:2.7.2	2026-04-12
ENST00000572928_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000572928_9606.dbn		-51.50	ViennaRNA:2.7.2	2026-04-12
ENST00000573161_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000573161_9606.dbn		-41.50	ViennaRNA:2.7.2	2026-04-12
ENST00000573435_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000573435_9606.dbn		-35.10	ViennaRNA:2.7.2	2026-04-12
ENST00000573931_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000573931_9606.dbn		-49.70	ViennaRNA:2.7.2	2026-04-12
ENST00000574022_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000574022_9606.dbn		-16.30	ViennaRNA:2.7.2	2026-04-12
ENST00000574684_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000574684_9606.dbn		-27.60	ViennaRNA:2.7.2	2026-04-12
ENST00000575067_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000575067_9606.dbn		-67.40	ViennaRNA:2.7.2	2026-04-12
ENST00000575198_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000575198_9606.dbn		-53.50	ViennaRNA:2.7.2	2026-04-12
ENST00000575836_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000575836_9606.dbn		-77.40	ViennaRNA:2.7.2	2026-04-12
ENST00000577017_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000577017_9606.dbn		-26.70	ViennaRNA:2.7.2	2026-04-12
ENST00000577224_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000577224_9606.dbn		-28.60	ViennaRNA:2.7.2	2026-04-12
ENST00000577457_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000577457_9606.dbn		-49.90	ViennaRNA:2.7.2	2026-04-12
ENST00000577996_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000577996_9606.dbn		-22.10	ViennaRNA:2.7.2	2026-04-12
ENST00000578310_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000578310_9606.dbn		-57.10	ViennaRNA:2.7.2	2026-04-12
ENST00000578564_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000578564_9606.dbn		-63.90	ViennaRNA:2.7.2	2026-04-12
ENST00000579103_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000579103_9606.dbn		-42.10	ViennaRNA:2.7.2	2026-04-12
ENST00000579274_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000579274_9606.dbn		-62.60	ViennaRNA:2.7.2	2026-04-12
ENST00000579466_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000579466_9606.dbn		-62.50	ViennaRNA:2.7.2	2026-04-12
ENST00000580174_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000580174_9606.dbn		-40.40	ViennaRNA:2.7.2	2026-04-12
ENST00000582139_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000582139_9606.dbn		-46.20	ViennaRNA:2.7.2	2026-04-12
ENST00000583053_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000583053_9606.dbn		-72.50	ViennaRNA:2.7.2	2026-04-12
ENST00000583751_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000583751_9606.dbn		-28.40	ViennaRNA:2.7.2	2026-04-12
ENST00000583833_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000583833_9606.dbn		-39.00	ViennaRNA:2.7.2	2026-04-12
ENST00000584565_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000584565_9606.dbn		-39.00	ViennaRNA:2.7.2	2026-04-12
ENST00000585859_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000585859_9606.dbn		-41.60	ViennaRNA:2.7.2	2026-04-12
ENST00000586140_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000586140_9606.dbn		-61.80	ViennaRNA:2.7.2	2026-04-12
ENST00000587745_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000587745_9606.dbn		-39.40	ViennaRNA:2.7.2	2026-04-12
ENST00000587964_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000587964_9606.dbn		-59.80	ViennaRNA:2.7.2	2026-04-12
ENST00000588585_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000588585_9606.dbn		-27.10	ViennaRNA:2.7.2	2026-04-12
ENST00000588586_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000588586_9606.dbn		-55.20	ViennaRNA:2.7.2	2026-04-12
ENST00000588781_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000588781_9606.dbn		-49.80	ViennaRNA:2.7.2	2026-04-12
ENST00000589475_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000589475_9606.dbn		-53.50	ViennaRNA:2.7.2	2026-04-12
ENST00000589765_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000589765_9606.dbn		-26.80	ViennaRNA:2.7.2	2026-04-12
ENST00000590002_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000590002_9606.dbn		-42.70	ViennaRNA:2.7.2	2026-04-12
ENST00000590220_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000590220_9606.dbn		-42.60	ViennaRNA:2.7.2	2026-04-12
ENST00000590694_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000590694_9606.dbn		-35.30	ViennaRNA:2.7.2	2026-04-12
ENST00000591352_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000591352_9606.dbn		-68.80	ViennaRNA:2.7.2	2026-04-12
ENST00000591579_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000591579_9606.dbn		-42.80	ViennaRNA:2.7.2	2026-04-12
ENST00000591868_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000591868_9606.dbn		-54.00	ViennaRNA:2.7.2	2026-04-12
ENST00000591972_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000591972_9606.dbn		-34.30	ViennaRNA:2.7.2	2026-04-12
ENST00000592747_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000592747_9606.dbn		-45.80	ViennaRNA:2.7.2	2026-04-12
ENST00000593127_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000593127_9606.dbn		-50.40	ViennaRNA:2.7.2	2026-04-12
ENST00000593240_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000593240_9606.dbn		-53.10	ViennaRNA:2.7.2	2026-04-12
ENST00000593598_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000593598_9606.dbn		-74.10	ViennaRNA:2.7.2	2026-04-12
ENST00000594307_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000594307_9606.dbn		-62.60	ViennaRNA:2.7.2	2026-04-12
ENST00000595982_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000595982_9606.dbn		-48.40	ViennaRNA:2.7.2	2026-04-12
ENST00000597205_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000597205_9606.dbn		-57.60	ViennaRNA:2.7.2	2026-04-12
ENST00000597426_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000597426_9606.dbn		-78.70	ViennaRNA:2.7.2	2026-04-12
ENST00000597805_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000597805_9606.dbn		-44.30	ViennaRNA:2.7.2	2026-04-12
ENST00000599258_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000599258_9606.dbn		-32.20	ViennaRNA:2.7.2	2026-04-12
ENST00000600018_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000600018_9606.dbn		-35.70	ViennaRNA:2.7.2	2026-04-12
ENST00000600522_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000600522_9606.dbn		-52.60	ViennaRNA:2.7.2	2026-04-12
ENST00000601616_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000601616_9606.dbn		-45.80	ViennaRNA:2.7.2	2026-04-12
ENST00000602238_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000602238_9606.dbn		-73.90	ViennaRNA:2.7.2	2026-04-12
ENST00000605602_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000605602_9606.dbn		-25.90	ViennaRNA:2.7.2	2026-04-12
ENST00000605659_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000605659_9606.dbn		-57.00	ViennaRNA:2.7.2	2026-04-12
ENST00000606995_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000606995_9606.dbn		-63.40	ViennaRNA:2.7.2	2026-04-12
ENST00000613781_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000613781_9606.dbn		-46.50	ViennaRNA:2.7.2	2026-04-12
ENST00000615370_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000615370_9606.dbn		-53.00	ViennaRNA:2.7.2	2026-04-12
ENST00000620488_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000620488_9606.dbn		-24.90	ViennaRNA:2.7.2	2026-04-12
ENST00000622183_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000622183_9606.dbn		-40.10	ViennaRNA:2.7.2	2026-04-12
ENST00000624152_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000624152_9606.dbn		-47.00	ViennaRNA:2.7.2	2026-04-12
ENST00000625286_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000625286_9606.dbn		-54.00	ViennaRNA:2.7.2	2026-04-12
ENST00000625495_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000625495_9606.dbn		-39.00	ViennaRNA:2.7.2	2026-04-12
ENST00000625535_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000625535_9606.dbn		-32.00	ViennaRNA:2.7.2	2026-04-12
ENST00000625723_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000625723_9606.dbn		-51.90	ViennaRNA:2.7.2	2026-04-12
ENST00000625892_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000625892_9606.dbn		-33.20	ViennaRNA:2.7.2	2026-04-12
ENST00000625905_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000625905_9606.dbn		-24.20	ViennaRNA:2.7.2	2026-04-12
ENST00000625926_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000625926_9606.dbn		-59.20	ViennaRNA:2.7.2	2026-04-12
ENST00000625963_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000625963_9606.dbn		-54.80	ViennaRNA:2.7.2	2026-04-12
ENST00000626103_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000626103_9606.dbn		-41.30	ViennaRNA:2.7.2	2026-04-12
ENST00000626285_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000626285_9606.dbn		-34.90	ViennaRNA:2.7.2	2026-04-12
ENST00000626402_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000626402_9606.dbn		-61.90	ViennaRNA:2.7.2	2026-04-12
ENST00000626454_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000626454_9606.dbn		-62.50	ViennaRNA:2.7.2	2026-04-12
ENST00000626716_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000626716_9606.dbn		-66.70	ViennaRNA:2.7.2	2026-04-12
ENST00000626818_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000626818_9606.dbn		-53.70	ViennaRNA:2.7.2	2026-04-12
ENST00000626828_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000626828_9606.dbn		-44.00	ViennaRNA:2.7.2	2026-04-12
ENST00000627006_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000627006_9606.dbn		-36.70	ViennaRNA:2.7.2	2026-04-12
ENST00000627077_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000627077_9606.dbn		-49.30	ViennaRNA:2.7.2	2026-04-12
ENST00000627278_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000627278_9606.dbn		-58.90	ViennaRNA:2.7.2	2026-04-12
ENST00000627393_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000627393_9606.dbn		-42.50	ViennaRNA:2.7.2	2026-04-12
ENST00000627400_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000627400_9606.dbn		-31.00	ViennaRNA:2.7.2	2026-04-12
ENST00000627608_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000627608_9606.dbn		-38.40	ViennaRNA:2.7.2	2026-04-12
ENST00000627720_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000627720_9606.dbn		-75.40	ViennaRNA:2.7.2	2026-04-12
ENST00000627960_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000627960_9606.dbn		-67.90	ViennaRNA:2.7.2	2026-04-12
ENST00000628044_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000628044_9606.dbn		-53.90	ViennaRNA:2.7.2	2026-04-12
ENST00000628168_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000628168_9606.dbn		-35.00	ViennaRNA:2.7.2	2026-04-12
ENST00000628188_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000628188_9606.dbn		-66.50	ViennaRNA:2.7.2	2026-04-12
ENST00000628529_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000628529_9606.dbn		-33.30	ViennaRNA:2.7.2	2026-04-12
ENST00000628606_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000628606_9606.dbn		-99.80	ViennaRNA:2.7.2	2026-04-12
ENST00000628609_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/ENST00000628609_9606.dbn		-35.90	ViennaRNA:2.7.2	2026-04-12
