rfam_id	cm_file	ga_threshold	source_version	fetch_date
RF00283	data/raw/rna/rfam/Rfam.cm.gz#RF00283	40.00	Rfam:current	2026-04-12
RF00284	data/raw/rna/rfam/Rfam.cm.gz#RF00284	41.00	Rfam:current	2026-04-12
RF00285	data/raw/rna/rfam/Rfam.cm.gz#RF00285	35.00	Rfam:current	2026-04-12
RF00286	data/raw/rna/rfam/Rfam.cm.gz#RF00286	53.00	Rfam:current	2026-04-12
RF00287	data/raw/rna/rfam/Rfam.cm.gz#RF00287	40.00	Rfam:current	2026-04-12
RF00288	data/raw/rna/rfam/Rfam.cm.gz#RF00288	50.00	Rfam:current	2026-04-12
RF00289	data/raw/rna/rfam/Rfam.cm.gz#RF00289	40.00	Rfam:current	2026-04-12
RF00290	data/raw/rna/rfam/Rfam.cm.gz#RF00290	100.00	Rfam:current	2026-04-12
RF00291	data/raw/rna/rfam/Rfam.cm.gz#RF00291	42.00	Rfam:current	2026-04-12
RF00292	data/raw/rna/rfam/Rfam.cm.gz#RF00292	44.00	Rfam:current	2026-04-12
RF00293	data/raw/rna/rfam/Rfam.cm.gz#RF00293	40.00	Rfam:current	2026-04-12
RF00294	data/raw/rna/rfam/Rfam.cm.gz#RF00294	40.00	Rfam:current	2026-04-12
RF00295	data/raw/rna/rfam/Rfam.cm.gz#RF00295	45.00	Rfam:current	2026-04-12
RF00296	data/raw/rna/rfam/Rfam.cm.gz#RF00296	45.00	Rfam:current	2026-04-12
RF00300	data/raw/rna/rfam/Rfam.cm.gz#RF00300	44.00	Rfam:current	2026-04-12
RF00301	data/raw/rna/rfam/Rfam.cm.gz#RF00301	50.00	Rfam:current	2026-04-12
RF00302	data/raw/rna/rfam/Rfam.cm.gz#RF00302	70.00	Rfam:current	2026-04-12
RF00303	data/raw/rna/rfam/Rfam.cm.gz#RF00303	40.00	Rfam:current	2026-04-12
RF00304	data/raw/rna/rfam/Rfam.cm.gz#RF00304	54.00	Rfam:current	2026-04-12
RF00305	data/raw/rna/rfam/Rfam.cm.gz#RF00305	120.00	Rfam:current	2026-04-12
RF00306	data/raw/rna/rfam/Rfam.cm.gz#RF00306	100.00	Rfam:current	2026-04-12
RF00307	data/raw/rna/rfam/Rfam.cm.gz#RF00307	44.00	Rfam:current	2026-04-12
RF00309	data/raw/rna/rfam/Rfam.cm.gz#RF00309	41.00	Rfam:current	2026-04-12
RF00310	data/raw/rna/rfam/Rfam.cm.gz#RF00310	90.00	Rfam:current	2026-04-12
RF00311	data/raw/rna/rfam/Rfam.cm.gz#RF00311	50.00	Rfam:current	2026-04-12
RF00312	data/raw/rna/rfam/Rfam.cm.gz#RF00312	50.00	Rfam:current	2026-04-12
RF00313	data/raw/rna/rfam/Rfam.cm.gz#RF00313	70.00	Rfam:current	2026-04-12
RF00314	data/raw/rna/rfam/Rfam.cm.gz#RF00314	80.00	Rfam:current	2026-04-12
RF00315	data/raw/rna/rfam/Rfam.cm.gz#RF00315	45.00	Rfam:current	2026-04-12
RF00316	data/raw/rna/rfam/Rfam.cm.gz#RF00316	50.00	Rfam:current	2026-04-12
RF00317	data/raw/rna/rfam/Rfam.cm.gz#RF00317	39.00	Rfam:current	2026-04-12
RF00318	data/raw/rna/rfam/Rfam.cm.gz#RF00318	43.00	Rfam:current	2026-04-12
RF00319	data/raw/rna/rfam/Rfam.cm.gz#RF00319	45.00	Rfam:current	2026-04-12
RF00320	data/raw/rna/rfam/Rfam.cm.gz#RF00320	50.00	Rfam:current	2026-04-12
RF00321	data/raw/rna/rfam/Rfam.cm.gz#RF00321	38.00	Rfam:current	2026-04-12
RF00322	data/raw/rna/rfam/Rfam.cm.gz#RF00322	40.00	Rfam:current	2026-04-12
RF00323	data/raw/rna/rfam/Rfam.cm.gz#RF00323	80.00	Rfam:current	2026-04-12
RF00324	data/raw/rna/rfam/Rfam.cm.gz#RF00324	40.00	Rfam:current	2026-04-12
RF00325	data/raw/rna/rfam/Rfam.cm.gz#RF00325	46.00	Rfam:current	2026-04-12
RF00326	data/raw/rna/rfam/Rfam.cm.gz#RF00326	43.00	Rfam:current	2026-04-12
RF00327	data/raw/rna/rfam/Rfam.cm.gz#RF00327	50.00	Rfam:current	2026-04-12
RF00328	data/raw/rna/rfam/Rfam.cm.gz#RF00328	45.00	Rfam:current	2026-04-12
RF00329	data/raw/rna/rfam/Rfam.cm.gz#RF00329	45.00	Rfam:current	2026-04-12
RF00330	data/raw/rna/rfam/Rfam.cm.gz#RF00330	43.00	Rfam:current	2026-04-12
RF00331	data/raw/rna/rfam/Rfam.cm.gz#RF00331	55.00	Rfam:current	2026-04-12
RF00332	data/raw/rna/rfam/Rfam.cm.gz#RF00332	43.00	Rfam:current	2026-04-12
RF00333	data/raw/rna/rfam/Rfam.cm.gz#RF00333	55.00	Rfam:current	2026-04-12
RF00334	data/raw/rna/rfam/Rfam.cm.gz#RF00334	51.00	Rfam:current	2026-04-12
RF00335	data/raw/rna/rfam/Rfam.cm.gz#RF00335	47.00	Rfam:current	2026-04-12
RF00336	data/raw/rna/rfam/Rfam.cm.gz#RF00336	50.00	Rfam:current	2026-04-12
RF00337	data/raw/rna/rfam/Rfam.cm.gz#RF00337	40.00	Rfam:current	2026-04-12
RF00338	data/raw/rna/rfam/Rfam.cm.gz#RF00338	70.00	Rfam:current	2026-04-12
RF00339	data/raw/rna/rfam/Rfam.cm.gz#RF00339	40.00	Rfam:current	2026-04-12
RF00340	data/raw/rna/rfam/Rfam.cm.gz#RF00340	43.00	Rfam:current	2026-04-12
RF00341	data/raw/rna/rfam/Rfam.cm.gz#RF00341	39.00	Rfam:current	2026-04-12
RF00342	data/raw/rna/rfam/Rfam.cm.gz#RF00342	50.00	Rfam:current	2026-04-12
RF00343	data/raw/rna/rfam/Rfam.cm.gz#RF00343	38.00	Rfam:current	2026-04-12
RF00344	data/raw/rna/rfam/Rfam.cm.gz#RF00344	43.00	Rfam:current	2026-04-12
RF00345	data/raw/rna/rfam/Rfam.cm.gz#RF00345	49.00	Rfam:current	2026-04-12
RF00348	data/raw/rna/rfam/Rfam.cm.gz#RF00348	43.00	Rfam:current	2026-04-12
RF00349	data/raw/rna/rfam/Rfam.cm.gz#RF00349	50.00	Rfam:current	2026-04-12
RF00350	data/raw/rna/rfam/Rfam.cm.gz#RF00350	50.00	Rfam:current	2026-04-12
RF00351	data/raw/rna/rfam/Rfam.cm.gz#RF00351	43.00	Rfam:current	2026-04-12
RF00352	data/raw/rna/rfam/Rfam.cm.gz#RF00352	45.00	Rfam:current	2026-04-12
RF00353	data/raw/rna/rfam/Rfam.cm.gz#RF00353	45.00	Rfam:current	2026-04-12
RF00355	data/raw/rna/rfam/Rfam.cm.gz#RF00355	45.00	Rfam:current	2026-04-12
RF00356	data/raw/rna/rfam/Rfam.cm.gz#RF00356	45.00	Rfam:current	2026-04-12
RF00357	data/raw/rna/rfam/Rfam.cm.gz#RF00357	48.00	Rfam:current	2026-04-12
RF00358	data/raw/rna/rfam/Rfam.cm.gz#RF00358	44.00	Rfam:current	2026-04-12
RF00359	data/raw/rna/rfam/Rfam.cm.gz#RF00359	40.00	Rfam:current	2026-04-12
RF00360	data/raw/rna/rfam/Rfam.cm.gz#RF00360	50.00	Rfam:current	2026-04-12
RF00361	data/raw/rna/rfam/Rfam.cm.gz#RF00361	70.00	Rfam:current	2026-04-12
RF00362	data/raw/rna/rfam/Rfam.cm.gz#RF00362	40.00	Rfam:current	2026-04-12
RF00363	data/raw/rna/rfam/Rfam.cm.gz#RF00363	70.00	Rfam:current	2026-04-12
RF00364	data/raw/rna/rfam/Rfam.cm.gz#RF00364	60.00	Rfam:current	2026-04-12
RF00365	data/raw/rna/rfam/Rfam.cm.gz#RF00365	95.00	Rfam:current	2026-04-12
RF00366	data/raw/rna/rfam/Rfam.cm.gz#RF00366	87.00	Rfam:current	2026-04-12
RF00367	data/raw/rna/rfam/Rfam.cm.gz#RF00367	80.00	Rfam:current	2026-04-12
RF00368	data/raw/rna/rfam/Rfam.cm.gz#RF00368	44.00	Rfam:current	2026-04-12
RF00369	data/raw/rna/rfam/Rfam.cm.gz#RF00369	45.00	Rfam:current	2026-04-12
RF00370	data/raw/rna/rfam/Rfam.cm.gz#RF00370	50.00	Rfam:current	2026-04-12
RF00371	data/raw/rna/rfam/Rfam.cm.gz#RF00371	51.00	Rfam:current	2026-04-12
RF00372	data/raw/rna/rfam/Rfam.cm.gz#RF00372	80.00	Rfam:current	2026-04-12
RF00373	data/raw/rna/rfam/Rfam.cm.gz#RF00373	84.00	Rfam:current	2026-04-12
RF00374	data/raw/rna/rfam/Rfam.cm.gz#RF00374	93.00	Rfam:current	2026-04-12
RF00375	data/raw/rna/rfam/Rfam.cm.gz#RF00375	61.00	Rfam:current	2026-04-12
RF00376	data/raw/rna/rfam/Rfam.cm.gz#RF00376	42.00	Rfam:current	2026-04-12
RF00377	data/raw/rna/rfam/Rfam.cm.gz#RF00377	36.00	Rfam:current	2026-04-12
RF00378	data/raw/rna/rfam/Rfam.cm.gz#RF00378	50.00	Rfam:current	2026-04-12
RF00379	data/raw/rna/rfam/Rfam.cm.gz#RF00379	38.00	Rfam:current	2026-04-12
RF00380	data/raw/rna/rfam/Rfam.cm.gz#RF00380	44.00	Rfam:current	2026-04-12
RF00381	data/raw/rna/rfam/Rfam.cm.gz#RF00381	40.00	Rfam:current	2026-04-12
RF00382	data/raw/rna/rfam/Rfam.cm.gz#RF00382	35.00	Rfam:current	2026-04-12
RF00383	data/raw/rna/rfam/Rfam.cm.gz#RF00383	45.00	Rfam:current	2026-04-12
RF00384	data/raw/rna/rfam/Rfam.cm.gz#RF00384	60.00	Rfam:current	2026-04-12
RF00385	data/raw/rna/rfam/Rfam.cm.gz#RF00385	35.00	Rfam:current	2026-04-12
RF00386	data/raw/rna/rfam/Rfam.cm.gz#RF00386	46.00	Rfam:current	2026-04-12
RF00387	data/raw/rna/rfam/Rfam.cm.gz#RF00387	38.00	Rfam:current	2026-04-12
RF00388	data/raw/rna/rfam/Rfam.cm.gz#RF00388	45.00	Rfam:current	2026-04-12
RF00389	data/raw/rna/rfam/Rfam.cm.gz#RF00389	100.00	Rfam:current	2026-04-12
RF00390	data/raw/rna/rfam/Rfam.cm.gz#RF00390	38.00	Rfam:current	2026-04-12
RF00391	data/raw/rna/rfam/Rfam.cm.gz#RF00391	45.00	Rfam:current	2026-04-12
RF00392	data/raw/rna/rfam/Rfam.cm.gz#RF00392	30.00	Rfam:current	2026-04-12
RF00393	data/raw/rna/rfam/Rfam.cm.gz#RF00393	38.00	Rfam:current	2026-04-12
RF00394	data/raw/rna/rfam/Rfam.cm.gz#RF00394	56.00	Rfam:current	2026-04-12
RF00396	data/raw/rna/rfam/Rfam.cm.gz#RF00396	53.00	Rfam:current	2026-04-12
RF00397	data/raw/rna/rfam/Rfam.cm.gz#RF00397	36.00	Rfam:current	2026-04-12
RF00398	data/raw/rna/rfam/Rfam.cm.gz#RF00398	47.00	Rfam:current	2026-04-12
RF00399	data/raw/rna/rfam/Rfam.cm.gz#RF00399	40.00	Rfam:current	2026-04-12
RF00400	data/raw/rna/rfam/Rfam.cm.gz#RF00400	65.00	Rfam:current	2026-04-12
RF00401	data/raw/rna/rfam/Rfam.cm.gz#RF00401	60.00	Rfam:current	2026-04-12
RF00402	data/raw/rna/rfam/Rfam.cm.gz#RF00402	85.00	Rfam:current	2026-04-12
RF00403	data/raw/rna/rfam/Rfam.cm.gz#RF00403	80.00	Rfam:current	2026-04-12
RF00404	data/raw/rna/rfam/Rfam.cm.gz#RF00404	80.00	Rfam:current	2026-04-12
RF00405	data/raw/rna/rfam/Rfam.cm.gz#RF00405	55.00	Rfam:current	2026-04-12
RF00406	data/raw/rna/rfam/Rfam.cm.gz#RF00406	70.00	Rfam:current	2026-04-12
RF00407	data/raw/rna/rfam/Rfam.cm.gz#RF00407	90.00	Rfam:current	2026-04-12
RF00408	data/raw/rna/rfam/Rfam.cm.gz#RF00408	70.00	Rfam:current	2026-04-12
RF00409	data/raw/rna/rfam/Rfam.cm.gz#RF00409	100.00	Rfam:current	2026-04-12
RF00410	data/raw/rna/rfam/Rfam.cm.gz#RF00410	70.00	Rfam:current	2026-04-12
RF00411	data/raw/rna/rfam/Rfam.cm.gz#RF00411	85.00	Rfam:current	2026-04-12
RF00412	data/raw/rna/rfam/Rfam.cm.gz#RF00412	80.00	Rfam:current	2026-04-12
RF00413	data/raw/rna/rfam/Rfam.cm.gz#RF00413	80.00	Rfam:current	2026-04-12
RF00414	data/raw/rna/rfam/Rfam.cm.gz#RF00414	80.00	Rfam:current	2026-04-12
RF00415	data/raw/rna/rfam/Rfam.cm.gz#RF00415	90.00	Rfam:current	2026-04-12
RF00416	data/raw/rna/rfam/Rfam.cm.gz#RF00416	80.00	Rfam:current	2026-04-12
RF00417	data/raw/rna/rfam/Rfam.cm.gz#RF00417	80.00	Rfam:current	2026-04-12
RF00418	data/raw/rna/rfam/Rfam.cm.gz#RF00418	75.00	Rfam:current	2026-04-12
RF00419	data/raw/rna/rfam/Rfam.cm.gz#RF00419	71.00	Rfam:current	2026-04-12
RF00420	data/raw/rna/rfam/Rfam.cm.gz#RF00420	74.00	Rfam:current	2026-04-12
RF00421	data/raw/rna/rfam/Rfam.cm.gz#RF00421	60.00	Rfam:current	2026-04-12
RF00422	data/raw/rna/rfam/Rfam.cm.gz#RF00422	70.00	Rfam:current	2026-04-12
RF00423	data/raw/rna/rfam/Rfam.cm.gz#RF00423	60.00	Rfam:current	2026-04-12
RF00424	data/raw/rna/rfam/Rfam.cm.gz#RF00424	65.00	Rfam:current	2026-04-12
RF00425	data/raw/rna/rfam/Rfam.cm.gz#RF00425	70.00	Rfam:current	2026-04-12
RF00426	data/raw/rna/rfam/Rfam.cm.gz#RF00426	65.00	Rfam:current	2026-04-12
RF00427	data/raw/rna/rfam/Rfam.cm.gz#RF00427	60.00	Rfam:current	2026-04-12
RF00428	data/raw/rna/rfam/Rfam.cm.gz#RF00428	60.00	Rfam:current	2026-04-12
RF00429	data/raw/rna/rfam/Rfam.cm.gz#RF00429	50.00	Rfam:current	2026-04-12
RF00430	data/raw/rna/rfam/Rfam.cm.gz#RF00430	60.00	Rfam:current	2026-04-12
RF00431	data/raw/rna/rfam/Rfam.cm.gz#RF00431	45.00	Rfam:current	2026-04-12
RF00432	data/raw/rna/rfam/Rfam.cm.gz#RF00432	50.00	Rfam:current	2026-04-12
RF00433	data/raw/rna/rfam/Rfam.cm.gz#RF00433	50.00	Rfam:current	2026-04-12
RF00434	data/raw/rna/rfam/Rfam.cm.gz#RF00434	45.00	Rfam:current	2026-04-12
RF00435	data/raw/rna/rfam/Rfam.cm.gz#RF00435	45.00	Rfam:current	2026-04-12
RF00436	data/raw/rna/rfam/Rfam.cm.gz#RF00436	55.00	Rfam:current	2026-04-12
RF00437	data/raw/rna/rfam/Rfam.cm.gz#RF00437	60.00	Rfam:current	2026-04-12
RF00438	data/raw/rna/rfam/Rfam.cm.gz#RF00438	74.00	Rfam:current	2026-04-12
RF00439	data/raw/rna/rfam/Rfam.cm.gz#RF00439	50.00	Rfam:current	2026-04-12
RF00440	data/raw/rna/rfam/Rfam.cm.gz#RF00440	45.00	Rfam:current	2026-04-12
RF00441	data/raw/rna/rfam/Rfam.cm.gz#RF00441	90.00	Rfam:current	2026-04-12
RF00442	data/raw/rna/rfam/Rfam.cm.gz#RF00442	63.00	Rfam:current	2026-04-12
RF00443	data/raw/rna/rfam/Rfam.cm.gz#RF00443	64.00	Rfam:current	2026-04-12
RF00444	data/raw/rna/rfam/Rfam.cm.gz#RF00444	90.00	Rfam:current	2026-04-12
RF00445	data/raw/rna/rfam/Rfam.cm.gz#RF00445	57.00	Rfam:current	2026-04-12
RF00446	data/raw/rna/rfam/Rfam.cm.gz#RF00446	55.50	Rfam:current	2026-04-12
RF00447	data/raw/rna/rfam/Rfam.cm.gz#RF00447	100.00	Rfam:current	2026-04-12
RF00448	data/raw/rna/rfam/Rfam.cm.gz#RF00448	100.00	Rfam:current	2026-04-12
RF00449	data/raw/rna/rfam/Rfam.cm.gz#RF00449	110.00	Rfam:current	2026-04-12
RF00451	data/raw/rna/rfam/Rfam.cm.gz#RF00451	56.00	Rfam:current	2026-04-12
RF00452	data/raw/rna/rfam/Rfam.cm.gz#RF00452	70.00	Rfam:current	2026-04-12
RF00453	data/raw/rna/rfam/Rfam.cm.gz#RF00453	37.00	Rfam:current	2026-04-12
RF00454	data/raw/rna/rfam/Rfam.cm.gz#RF00454	42.00	Rfam:current	2026-04-12
RF00455	data/raw/rna/rfam/Rfam.cm.gz#RF00455	57.30	Rfam:current	2026-04-12
RF00456	data/raw/rna/rfam/Rfam.cm.gz#RF00456	53.40	Rfam:current	2026-04-12
RF00457	data/raw/rna/rfam/Rfam.cm.gz#RF00457	100.00	Rfam:current	2026-04-12
RF00458	data/raw/rna/rfam/Rfam.cm.gz#RF00458	80.00	Rfam:current	2026-04-12
RF00459	data/raw/rna/rfam/Rfam.cm.gz#RF00459	54.00	Rfam:current	2026-04-12
RF00460	data/raw/rna/rfam/Rfam.cm.gz#RF00460	50.00	Rfam:current	2026-04-12
RF00461	data/raw/rna/rfam/Rfam.cm.gz#RF00461	160.00	Rfam:current	2026-04-12
RF00462	data/raw/rna/rfam/Rfam.cm.gz#RF00462	50.00	Rfam:current	2026-04-12
RF00463	data/raw/rna/rfam/Rfam.cm.gz#RF00463	55.00	Rfam:current	2026-04-12
RF00464	data/raw/rna/rfam/Rfam.cm.gz#RF00464	47.00	Rfam:current	2026-04-12
RF00467	data/raw/rna/rfam/Rfam.cm.gz#RF00467	47.00	Rfam:current	2026-04-12
RF00468	data/raw/rna/rfam/Rfam.cm.gz#RF00468	63.00	Rfam:current	2026-04-12
RF00470	data/raw/rna/rfam/Rfam.cm.gz#RF00470	120.00	Rfam:current	2026-04-12
RF00471	data/raw/rna/rfam/Rfam.cm.gz#RF00471	60.00	Rfam:current	2026-04-12
RF00472	data/raw/rna/rfam/Rfam.cm.gz#RF00472	50.00	Rfam:current	2026-04-12
RF00473	data/raw/rna/rfam/Rfam.cm.gz#RF00473	50.00	Rfam:current	2026-04-12
RF00474	data/raw/rna/rfam/Rfam.cm.gz#RF00474	50.00	Rfam:current	2026-04-12
RF00475	data/raw/rna/rfam/Rfam.cm.gz#RF00475	50.00	Rfam:current	2026-04-12
RF00476	data/raw/rna/rfam/Rfam.cm.gz#RF00476	45.00	Rfam:current	2026-04-12
RF00477	data/raw/rna/rfam/Rfam.cm.gz#RF00477	65.00	Rfam:current	2026-04-12
RF00478	data/raw/rna/rfam/Rfam.cm.gz#RF00478	68.00	Rfam:current	2026-04-12
RF00479	data/raw/rna/rfam/Rfam.cm.gz#RF00479	60.00	Rfam:current	2026-04-12
RF00480	data/raw/rna/rfam/Rfam.cm.gz#RF00480	45.00	Rfam:current	2026-04-12
RF00481	data/raw/rna/rfam/Rfam.cm.gz#RF00481	65.00	Rfam:current	2026-04-12
RF00482	data/raw/rna/rfam/Rfam.cm.gz#RF00482	60.00	Rfam:current	2026-04-12
RF00483	data/raw/rna/rfam/Rfam.cm.gz#RF00483	70.00	Rfam:current	2026-04-12
RF00484	data/raw/rna/rfam/Rfam.cm.gz#RF00484	80.00	Rfam:current	2026-04-12
RF00485	data/raw/rna/rfam/Rfam.cm.gz#RF00485	51.00	Rfam:current	2026-04-12
RF00486	data/raw/rna/rfam/Rfam.cm.gz#RF00486	50.00	Rfam:current	2026-04-12
RF00487	data/raw/rna/rfam/Rfam.cm.gz#RF00487	70.00	Rfam:current	2026-04-12
RF00488	data/raw/rna/rfam/Rfam.cm.gz#RF00488	80.00	Rfam:current	2026-04-12
RF00489	data/raw/rna/rfam/Rfam.cm.gz#RF00489	50.00	Rfam:current	2026-04-12
RF00490	data/raw/rna/rfam/Rfam.cm.gz#RF00490	47.00	Rfam:current	2026-04-12
RF00492	data/raw/rna/rfam/Rfam.cm.gz#RF00492	75.00	Rfam:current	2026-04-12
RF00493	data/raw/rna/rfam/Rfam.cm.gz#RF00493	60.00	Rfam:current	2026-04-12
RF00494	data/raw/rna/rfam/Rfam.cm.gz#RF00494	39.00	Rfam:current	2026-04-12
RF00495	data/raw/rna/rfam/Rfam.cm.gz#RF00495	80.00	Rfam:current	2026-04-12
RF00498	data/raw/rna/rfam/Rfam.cm.gz#RF00498	70.00	Rfam:current	2026-04-12
RF00499	data/raw/rna/rfam/Rfam.cm.gz#RF00499	55.00	Rfam:current	2026-04-12
RF00500	data/raw/rna/rfam/Rfam.cm.gz#RF00500	70.00	Rfam:current	2026-04-12
RF00501	data/raw/rna/rfam/Rfam.cm.gz#RF00501	40.00	Rfam:current	2026-04-12
RF00502	data/raw/rna/rfam/Rfam.cm.gz#RF00502	40.00	Rfam:current	2026-04-12
RF00503	data/raw/rna/rfam/Rfam.cm.gz#RF00503	47.00	Rfam:current	2026-04-12
RF00504	data/raw/rna/rfam/Rfam.cm.gz#RF00504	32.00	Rfam:current	2026-04-12
RF00505	data/raw/rna/rfam/Rfam.cm.gz#RF00505	48.00	Rfam:current	2026-04-12
RF00506	data/raw/rna/rfam/Rfam.cm.gz#RF00506	55.00	Rfam:current	2026-04-12
RF00507	data/raw/rna/rfam/Rfam.cm.gz#RF00507	46.00	Rfam:current	2026-04-12
RF00509	data/raw/rna/rfam/Rfam.cm.gz#RF00509	38.00	Rfam:current	2026-04-12
RF00510	data/raw/rna/rfam/Rfam.cm.gz#RF00510	45.00	Rfam:current	2026-04-12
RF00511	data/raw/rna/rfam/Rfam.cm.gz#RF00511	100.00	Rfam:current	2026-04-12
RF00512	data/raw/rna/rfam/Rfam.cm.gz#RF00512	50.00	Rfam:current	2026-04-12
RF00513	data/raw/rna/rfam/Rfam.cm.gz#RF00513	41.00	Rfam:current	2026-04-12
RF00514	data/raw/rna/rfam/Rfam.cm.gz#RF00514	49.00	Rfam:current	2026-04-12
RF00515	data/raw/rna/rfam/Rfam.cm.gz#RF00515	54.00	Rfam:current	2026-04-12
RF00516	data/raw/rna/rfam/Rfam.cm.gz#RF00516	50.00	Rfam:current	2026-04-12
RF00517	data/raw/rna/rfam/Rfam.cm.gz#RF00517	35.00	Rfam:current	2026-04-12
RF00518	data/raw/rna/rfam/Rfam.cm.gz#RF00518	37.00	Rfam:current	2026-04-12
RF00519	data/raw/rna/rfam/Rfam.cm.gz#RF00519	41.00	Rfam:current	2026-04-12
RF00520	data/raw/rna/rfam/Rfam.cm.gz#RF00520	50.00	Rfam:current	2026-04-12
RF00521	data/raw/rna/rfam/Rfam.cm.gz#RF00521	36.00	Rfam:current	2026-04-12
RF00522	data/raw/rna/rfam/Rfam.cm.gz#RF00522	39.00	Rfam:current	2026-04-12
RF00523	data/raw/rna/rfam/Rfam.cm.gz#RF00523	39.00	Rfam:current	2026-04-12
RF00524	data/raw/rna/rfam/Rfam.cm.gz#RF00524	38.00	Rfam:current	2026-04-12
RF00525	data/raw/rna/rfam/Rfam.cm.gz#RF00525	41.50	Rfam:current	2026-04-12
RF00526	data/raw/rna/rfam/Rfam.cm.gz#RF00526	50.00	Rfam:current	2026-04-12
RF00527	data/raw/rna/rfam/Rfam.cm.gz#RF00527	44.00	Rfam:current	2026-04-12
RF00528	data/raw/rna/rfam/Rfam.cm.gz#RF00528	48.00	Rfam:current	2026-04-12
RF00529	data/raw/rna/rfam/Rfam.cm.gz#RF00529	37.00	Rfam:current	2026-04-12
RF00530	data/raw/rna/rfam/Rfam.cm.gz#RF00530	48.00	Rfam:current	2026-04-12
RF00531	data/raw/rna/rfam/Rfam.cm.gz#RF00531	70.00	Rfam:current	2026-04-12
RF00532	data/raw/rna/rfam/Rfam.cm.gz#RF00532	50.00	Rfam:current	2026-04-12
RF00533	data/raw/rna/rfam/Rfam.cm.gz#RF00533	50.00	Rfam:current	2026-04-12
RF00534	data/raw/rna/rfam/Rfam.cm.gz#RF00534	37.00	Rfam:current	2026-04-12
RF00535	data/raw/rna/rfam/Rfam.cm.gz#RF00535	49.00	Rfam:current	2026-04-12
RF00536	data/raw/rna/rfam/Rfam.cm.gz#RF00536	43.00	Rfam:current	2026-04-12
RF00537	data/raw/rna/rfam/Rfam.cm.gz#RF00537	50.00	Rfam:current	2026-04-12
RF00538	data/raw/rna/rfam/Rfam.cm.gz#RF00538	60.00	Rfam:current	2026-04-12
RF00539	data/raw/rna/rfam/Rfam.cm.gz#RF00539	45.00	Rfam:current	2026-04-12
RF00540	data/raw/rna/rfam/Rfam.cm.gz#RF00540	40.00	Rfam:current	2026-04-12
RF00541	data/raw/rna/rfam/Rfam.cm.gz#RF00541	100.00	Rfam:current	2026-04-12
RF00542	data/raw/rna/rfam/Rfam.cm.gz#RF00542	44.00	Rfam:current	2026-04-12
RF00543	data/raw/rna/rfam/Rfam.cm.gz#RF00543	48.00	Rfam:current	2026-04-12
RF00544	data/raw/rna/rfam/Rfam.cm.gz#RF00544	70.00	Rfam:current	2026-04-12
RF00545	data/raw/rna/rfam/Rfam.cm.gz#RF00545	50.00	Rfam:current	2026-04-12
RF00546	data/raw/rna/rfam/Rfam.cm.gz#RF00546	65.00	Rfam:current	2026-04-12
RF00547	data/raw/rna/rfam/Rfam.cm.gz#RF00547	40.00	Rfam:current	2026-04-12
RF00548	data/raw/rna/rfam/Rfam.cm.gz#RF00548	39.00	Rfam:current	2026-04-12
RF00549	data/raw/rna/rfam/Rfam.cm.gz#RF00549	31.00	Rfam:current	2026-04-12
RF00550	data/raw/rna/rfam/Rfam.cm.gz#RF00550	45.00	Rfam:current	2026-04-12
RF00551	data/raw/rna/rfam/Rfam.cm.gz#RF00551	91.00	Rfam:current	2026-04-12
RF00552	data/raw/rna/rfam/Rfam.cm.gz#RF00552	43.00	Rfam:current	2026-04-12
RF00553	data/raw/rna/rfam/Rfam.cm.gz#RF00553	45.00	Rfam:current	2026-04-12
RF00554	data/raw/rna/rfam/Rfam.cm.gz#RF00554	50.00	Rfam:current	2026-04-12
RF00555	data/raw/rna/rfam/Rfam.cm.gz#RF00555	44.00	Rfam:current	2026-04-12
RF00556	data/raw/rna/rfam/Rfam.cm.gz#RF00556	36.00	Rfam:current	2026-04-12
RF00557	data/raw/rna/rfam/Rfam.cm.gz#RF00557	44.00	Rfam:current	2026-04-12
RF00558	data/raw/rna/rfam/Rfam.cm.gz#RF00558	58.70	Rfam:current	2026-04-12
RF00559	data/raw/rna/rfam/Rfam.cm.gz#RF00559	36.00	Rfam:current	2026-04-12
RF00560	data/raw/rna/rfam/Rfam.cm.gz#RF00560	29.00	Rfam:current	2026-04-12
RF00561	data/raw/rna/rfam/Rfam.cm.gz#RF00561	51.00	Rfam:current	2026-04-12
RF00562	data/raw/rna/rfam/Rfam.cm.gz#RF00562	35.00	Rfam:current	2026-04-12
RF00563	data/raw/rna/rfam/Rfam.cm.gz#RF00563	38.00	Rfam:current	2026-04-12
RF00564	data/raw/rna/rfam/Rfam.cm.gz#RF00564	37.00	Rfam:current	2026-04-12
RF00565	data/raw/rna/rfam/Rfam.cm.gz#RF00565	47.00	Rfam:current	2026-04-12
RF00566	data/raw/rna/rfam/Rfam.cm.gz#RF00566	39.00	Rfam:current	2026-04-12
RF00567	data/raw/rna/rfam/Rfam.cm.gz#RF00567	45.00	Rfam:current	2026-04-12
RF00568	data/raw/rna/rfam/Rfam.cm.gz#RF00568	40.00	Rfam:current	2026-04-12
RF00569	data/raw/rna/rfam/Rfam.cm.gz#RF00569	35.00	Rfam:current	2026-04-12
RF00570	data/raw/rna/rfam/Rfam.cm.gz#RF00570	40.00	Rfam:current	2026-04-12
RF00571	data/raw/rna/rfam/Rfam.cm.gz#RF00571	41.00	Rfam:current	2026-04-12
